Bait	Prey	Abundance	Reproducibility	Specificity	MIST	Ip	WD	WDv2	Entry.name	Gene.names	Protein.names	Length	Mass	Organism	Gene.names...primary..
Vector	P43487	0.000426153610965809	0.564649005987846	0.166951928481231	0.28866091418612	FU000433,FU000435,FU000447	1.4142135623731	1.4142135623731	RANG_HUMAN	RANBP1	Ran-specific GTPase-activating protein (Ran-binding protein 1) (RanBP1)	201	23,310	Homo sapiens (Human)	RANBP1
Vector	P46109	0.00772121974119167	0.996759826922157	0.197096452012595	0.442687916689105	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	5.16397779494322	5.16397779494322	CRKL_HUMAN	CRKL	Crk-like protein	303	33,777	Homo sapiens (Human)	CRKL
Vector	P46781	0.000308210516043903	0.575151482459634	0.0285392935119098	0.197017294913296	FU000385,FU000387,FU000435	1.31401500698922	1.31401500698922	RS9_HUMAN	RPS9	40S ribosomal protein S9 (Small ribosomal subunit protein uS4)	194	22,591	Homo sapiens (Human)	RPS9
Vector	P46782	0.000217362816141762	0.613093427479042	0.0250264552859397	0.206314896025558	FU000387,FU000431,FU000433	1.1414857801458	1.1414857801458	RS5_HUMAN	RPS5	40S ribosomal protein S5 (Small ribosomal subunit protein uS7) [Cleaved into: 40S ribosomal protein S5, N-terminally processed]	204	22,876	Homo sapiens (Human)	RPS5
Vector	P46783	0.000269767497911013	0.612836812496145	0.0798602723926075	0.24382516490158	FU000385,FU000387,FU000447	1	1	RS10_HUMAN	RPS10	40S ribosomal protein S10 (Small ribosomal subunit protein eS10)	165	18,898	Homo sapiens (Human)	RPS10
Vector	P47756	0.0013041419655174	0.923877722238132	0.189407560834024	0.414892543355577	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2.04124145231932	2.04124145231932	CAPZB_HUMAN	CAPZB	F-actin-capping protein subunit beta (CapZ beta)	277	31,350	Homo sapiens (Human)	CAPZB
Vector	P47813	0.00039789842757524	0.38679619295037	0.151098390537468	0.222920058582946	FU000433,FU000435	1.4142135623731	1.4142135623731	IF1AX_HUMAN	EIF1AX EIF1A EIF4C	Eukaryotic translation initiation factor 1A, X-chromosomal (eIF-1A X isoform) (Eukaryotic translation initiation factor 4C) (eIF-4C)	144	16,460	Homo sapiens (Human)	EIF1AX
Vector	P47914	0.000743743220917443	0.869328806579663	0.12717465313489	0.355397945874119	FU000385,FU000387,FU000431,FU000433,FU000435	1.26491106406735	1.26491106406735	RL29_HUMAN	RPL29	60S ribosomal protein L29 (Cell surface heparin-binding protein HIP) (Large ribosomal subunit protein eL29)	159	17,752	Homo sapiens (Human)	RPL29
Vector	P48507	0.00113578403248864	0.944323050988124	0.252260700652786	0.46428599309869	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	1.87082869338697	1.87082869338697	GSH0_HUMAN	GCLM GLCLR	Glutamate--cysteine ligase regulatory subunit (GCS light chain) (Gamma-ECS regulatory subunit) (Gamma-glutamylcysteine synthetase regulatory subunit) (Glutamate--cysteine ligase modifier subunit)	274	30,727	Homo sapiens (Human)	GCLM
Vector	P48637	3.11872855384068e-05	5.58110672701622e-11	0.185428304579343	0.127113142965627	FU000431	1.09544511501033	1.09544511501033	GSHB_HUMAN	GSS	Glutathione synthetase (GSH synthetase) (GSH-S) (EC 6.3.2.3) (Glutathione synthase)	474	52,385	Homo sapiens (Human)	GSS
Vector	P48730	0.000276935894016482	0.737568363886496	0.176933879684544	0.348853561710381	FU000431,FU000433,FU000435,FU000447	1.4142135623731	1.4142135623731	KC1D_HUMAN	CSNK1D HCKID	Casein kinase I isoform delta (CKI-delta) (CKId) (EC 2.7.11.1) (Tau-protein kinase CSNK1D) (EC 2.7.11.26)	415	47,330	Homo sapiens (Human)	CSNK1D
Vector	P49327	1.15105897513507e-05	0.386706200609549	0.195162215366117	0.253096182932806	FU000431,FU000435	1.5	1.26683455545722	FAS_HUMAN	FASN FAS	Fatty acid synthase (EC 2.3.1.85) [Includes: [Acyl-carrier-protein] S-acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41); 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100); 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase (EC 1.3.1.39); Oleoyl-[acyl-carrier-protein] hydrolase (EC 3.1.2.14)]	2511	273,427	Homo sapiens (Human)	FASN
Vector	P49368	5.35611225699889e-05	0.386604361890731	0.443805238520147	0.423512292056384	FU000387,FU000447	2.09327027878421	1.568180836259	TCPG_HUMAN	CCT3 CCTG TRIC5	T-complex protein 1 subunit gamma (TCP-1-gamma) (CCT-gamma) (hTRiC5)	545	60,534	Homo sapiens (Human)	CCT3
Vector	P49458	0.00116611629633736	0.603212179023704	0.105544003266297	0.258467473326389	FU000431,FU000435,FU000447	1.52752523165195	1.52752523165195	SRP09_HUMAN	SRP9	Signal recognition particle 9 kDa protein (SRP9)	86	10,112	Homo sapiens (Human)	SRP9
Vector	P49674	0.000358830284119729	0.711768977360977	0.225956452745513	0.374499629135253	FU000385,FU000387,FU000431,FU000447	1.58113883008419	1.58113883008419	KC1E_HUMAN	CSNK1E	Casein kinase I isoform epsilon (CKI-epsilon) (CKIe) (EC 2.7.11.1)	416	47,315	Homo sapiens (Human)	CSNK1E
Vector	P49756	0.000436784034299929	0.957107157183716	0.216031245836658	0.443390453772224	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2.04124145231932	2.04124145231932	RBM25_HUMAN	RBM25 RNPC7	RNA-binding protein 25 (Arg/Glu/Asp-rich protein of 120 kDa) (RED120) (Protein S164) (RNA-binding motif protein 25) (RNA-binding region-containing protein 7)	843	100,185	Homo sapiens (Human)	RBM25
Vector	P49790	1.91999185327592e-05	5.58110672701622e-11	0.286869218943801	0.196651832726899	FU000447	1.73205080756888	1.73205080756888	NU153_HUMAN	NUP153	Nuclear pore complex protein Nup153 (153 kDa nucleoporin) (Nucleoporin Nup153)	1475	153,938	Homo sapiens (Human)	NUP153
Vector	P49841	0.000102531025675123	0.613023142915407	0.298461487728473	0.393734975821349	FU000431,FU000435,FU000447	1.3145341380124	1.12924323465723	GSK3B_HUMAN	GSK3B	Glycogen synthase kinase-3 beta (GSK-3 beta) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3B) (EC 2.7.11.1)	420	46,744	Homo sapiens (Human)	GSK3B
Vector	P49915	0.000501277754709762	0.915359776432932	0.207026845954529	0.42433791260856	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2	2	GUAA_HUMAN	GMPS	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	693	76,715	Homo sapiens (Human)	GMPS
Vector	P50454	0.000109958076708181	5.58110672701622e-11	0.0975914053291723	0.0669005396345574	FU000385	1.73205080756888	1.73205080756888	SERPH_HUMAN	SERPINH1 CBP1 CBP2 HSP47 SERPINH2 PIG14	Serpin H1 (47 kDa heat shock protein) (Arsenic-transactivated protein 3) (AsTP3) (Cell proliferation-inducing gene 14 protein) (Collagen-binding protein) (Colligin) (Rheumatoid arthritis-related antigen RA-A47)	418	46,441	Homo sapiens (Human)	SERPINH1
Vector	P50747	0.000584981427740058	0.966514392685184	0.350874251704413	0.538729980350361	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2.19848432637882	2.19848432637882	BPL1_HUMAN	HLCS	Biotin--protein ligase (EC 6.3.4.-) (Biotin apo-protein ligase) [Includes: Biotin--[methylmalonyl-CoA-carboxytransferase] ligase (EC 6.3.4.9); Biotin--[propionyl-CoA-carboxylase [ATP-hydrolyzing]] ligase (EC 6.3.4.10) (Holocarboxylase synthetase) (HCS); Biotin--[methylcrotonoyl-CoA-carboxylase] ligase (EC 6.3.4.11); Biotin--[acetyl-CoA-carboxylase] ligase (EC 6.3.4.15)]	726	80,760	Homo sapiens (Human)	HLCS
Vector	P50990	2.79577105012285e-05	5.58110672701622e-11	0.218536564568353	0.149809167022425	FU000385	1.22474487139159	1.22474487139159	TCPQ_HUMAN	CCT8 C21orf112 CCTQ KIAA0002	T-complex protein 1 subunit theta (TCP-1-theta) (CCT-theta) (Chaperonin containing T-complex polypeptide 1 subunit 8) (Renal carcinoma antigen NY-REN-15)	548	59,621	Homo sapiens (Human)	CCT8
Vector	P50991	0.000106848608624364	0.773605229493965	0.127583634866574	0.326140915810866	FU000431,FU000433,FU000435,FU000447	1	1	TCPD_HUMAN	CCT4 CCTD SRB	T-complex protein 1 subunit delta (TCP-1-delta) (CCT-delta) (Stimulator of TAR RNA-binding)	539	57,924	Homo sapiens (Human)	CCT4
Vector	P51571	0.000250582379876034	0.36020285933687	0.0417735582879998	0.139771073604195	FU000387,FU000447	1.22474487139159	1.22474487139159	SSRD_HUMAN	SSR4 TRAPD	Translocon-associated protein subunit delta (TRAP-delta) (Signal sequence receptor subunit delta) (SSR-delta)	173	18,999	Homo sapiens (Human)	SSR4
Vector	P51610	0.00012913451460963	0.98043359373237	0.212227557491386	0.447978059251876	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	1.73205080756888	1.73205080756888	HCFC1_HUMAN	HCFC1 HCF1 HFC1	Host cell factor 1 (HCF) (HCF-1) (C1 factor) (CFF) (VCAF) (VP16 accessory protein) [Cleaved into: HCF N-terminal chain 1; HCF N-terminal chain 2; HCF N-terminal chain 3; HCF N-terminal chain 4; HCF N-terminal chain 5; HCF N-terminal chain 6; HCF C-terminal chain 1; HCF C-terminal chain 2; HCF C-terminal chain 3; HCF C-terminal chain 4; HCF C-terminal chain 5; HCF C-terminal chain 6]	2035	208,732	Homo sapiens (Human)	HCFC1
Vector	P51617	4.09983311806797e-05	0.386604361890731	0.0680272952323584	0.165912679278935	FU000387,FU000447	1	1	IRAK1_HUMAN	IRAK1 IRAK	Interleukin-1 receptor-associated kinase 1 (IRAK-1) (EC 2.7.11.1)	712	76,537	Homo sapiens (Human)	IRAK1
Vector	P51858	0.000915590339354678	0.969458138555503	0.218048730549183	0.448586961685723	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	1.58113883008419	1.58113883008419	HDGF_HUMAN	HDGF HMG1L2	Hepatoma-derived growth factor (HDGF) (High mobility group protein 1-like 2) (HMG-1L2)	240	26,788	Homo sapiens (Human)	HDGF
Vector	P52272	0.000297881133460787	0.891381856262322	0.0291590868288954	0.295008665096246	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	1.85367488617025	1.85367488617025	HNRPM_HUMAN	HNRNPM HNRPM NAGR1	Heterogeneous nuclear ribonucleoprotein M (hnRNP M)	730	77,516	Homo sapiens (Human)	HNRNPM
Vector	P52597	0.00129349013621182	0.965878752899514	0.144957852166209	0.397380338071757	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2.48327740429189	2.48327740429189	HNRPF_HUMAN	HNRNPF HNRPF	Heterogeneous nuclear ribonucleoprotein F (hnRNP F) (Nucleolin-like protein mcs94-1) [Cleaved into: Heterogeneous nuclear ribonucleoprotein F, N-terminally processed]	415	45,672	Homo sapiens (Human)	HNRNPF
Vector	P52907	0.00124985053999247	0.881559654533758	0.236844779418677	0.434354514061816	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2	2	CAZA1_HUMAN	CAPZA1	F-actin-capping protein subunit alpha-1 (CapZ alpha-1)	286	32,923	Homo sapiens (Human)	CAPZA1
Vector	P52926	0.000946902736246051	0.603563225359569	0.167307539985921	0.300913997196245	FU000387,FU000431,FU000433	1.52752523165195	1.52752523165195	HMGA2_HUMAN	HMGA2 HMGIC	High mobility group protein HMGI-C (High mobility group AT-hook protein 2)	109	11,832	Homo sapiens (Human)	HMGA2
Vector	P53350	0.000268548475611981	0.864287695625728	0.138428274186004	0.361554249517568	FU000385,FU000387,FU000431,FU000433,FU000435	1.48323969741913	1.48323969741913	PLK1_HUMAN	PLK1 PLK	Serine/threonine-protein kinase PLK1 (EC 2.7.11.21) (Polo-like kinase 1) (PLK-1) (Serine/threonine-protein kinase 13) (STPK13)	603	68,255	Homo sapiens (Human)	PLK1
Vector	P53384	0.000362422675583615	0.873048875838582	0.184997458089866	0.396181537196808	FU000385,FU000431,FU000433,FU000435,FU000447	1.26491106406735	1.26491106406735	NUBP1_HUMAN	NUBP1 NBP NBP1	Cytosolic Fe-S cluster assembly factor NUBP1 (Nucleotide-binding protein 1) (NBP 1)	320	34,534	Homo sapiens (Human)	NUBP1
Vector	P53597	0.000342609517516982	0.827064224025178	0.224432400394471	0.409026821785626	FU000385,FU000387,FU000433,FU000435,FU000447	1.26491106406735	1.26491106406735	SUCA_HUMAN	SUCLG1	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial (EC 6.2.1.4) (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	346	36,250	Homo sapiens (Human)	SUCLG1
Vector	P53999	0.0180296034151248	0.992967389471815	0.197500754721653	0.441856427479334	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	5.11533641774094	5.11533641774094	TCP4_HUMAN	SUB1 PC4 RPO2TC1	Activated RNA polymerase II transcriptional coactivator p15 (Positive cofactor 4) (PC4) (SUB1 homolog) (p14)	127	14,395	Homo sapiens (Human)	SUB1
Vector	P54136	6.55628892781931e-05	0.360426851330508	0.16664649021066	0.225440722700131	FU000387,FU000435	1.22474487139159	1.22474487139159	SYRC_HUMAN	RARS	Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	660	75,379	Homo sapiens (Human)	RARS
Vector	P54819	0.000371592992321423	0.558953818601315	0.211227475350547	0.317254782974851	FU000385,FU000433,FU000447	1.4142135623731	1.4142135623731	KAD2_HUMAN	AK2 ADK2	Adenylate kinase 2, mitochondrial (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) [Cleaved into: Adenylate kinase 2, mitochondrial, N-terminally processed]	239	26,478	Homo sapiens (Human)	AK2
Vector	P54886	0.000519000986016976	0.968009037072439	0.259401668894319	0.476485359497581	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2.16024689946929	2.16024689946929	P5CS_HUMAN	ALDH18A1 GSAS P5CS PYCS	Delta-1-pyrroline-5-carboxylate synthase (P5CS) (Aldehyde dehydrogenase family 18 member A1) [Includes: Glutamate 5-kinase (GK) (EC 2.7.2.11) (Gamma-glutamyl kinase); Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase)]	795	87,302	Homo sapiens (Human)	ALDH18A1
Vector	P55081	0.00102558470490786	0.929637474352706	0.18306990271056	0.412323411453998	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2.27303028283098	2.27303028283098	MFAP1_HUMAN	MFAP1	Microfibrillar-associated protein 1 (Spliceosome B complex protein MFAP1)	439	51,958	Homo sapiens (Human)	MFAP1
Vector	P55145	0.00158605737570104	0.91179407498728	0.201847363978057	0.419693665338383	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	1.82574185835055	1.82574185835055	MANF_HUMAN	MANF ARMET ARP	Mesencephalic astrocyte-derived neurotrophic factor (Arginine-rich protein) (Protein ARMET)	182	20,700	Homo sapiens (Human)	MANF
Vector	P55769	0.00288315877724961	0.967536693138673	0.200342379746922	0.4358679843007	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2.04124145231932	2.04124145231932	NH2L1_HUMAN	SNU13 NHP2L1	NHP2-like protein 1 (High mobility group-like nuclear protein 2 homolog 1) (OTK27) (SNU13 homolog) (hSNU13) (U4/U6.U5 small nuclear ribonucleoprotein SNU13) (U4/U6.U5 tri-snRNP 15.5 kDa protein) [Cleaved into: NHP2-like protein 1, N-terminally processed]	128	14,174	Homo sapiens (Human)	SNU13
Vector	P55789	0.000506370964174825	0.754004476506947	0.217855059277095	0.381977840792676	FU000385,FU000387,FU000431,FU000447	1.3228756555323	1.3228756555323	ALR_HUMAN	GFER ALR HERV1 HPO	FAD-linked sulfhydryl oxidase ALR (EC 1.8.3.2) (Augmenter of liver regeneration) (hERV1) (Hepatopoietin)	205	23,449	Homo sapiens (Human)	GFER
Vector	P55795	3.1448368642398e-05	5.58110672701622e-11	0.179822654895521	0.123270415606925	FU000435	1.22474487139159	1.22474487139159	HNRH2_HUMAN	HNRNPH2 FTP3 HNRPH2	Heterogeneous nuclear ribonucleoprotein H2 (hnRNP H2) (FTP-3) (Heterogeneous nuclear ribonucleoprotein H') (hnRNP H') [Cleaved into: Heterogeneous nuclear ribonucleoprotein H2, N-terminally processed]	449	49,264	Homo sapiens (Human)	HNRNPH2
Vector	P56270	0.00064631370473853	0.971090860458267	0.139041912577723	0.394929136698024	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	1.87082869338697	1.87082869338697	MAZ_HUMAN	MAZ ZNF801	Myc-associated zinc finger protein (MAZI) (Pur-1) (Purine-binding transcription factor) (Serum amyloid A-activating factor-1) (SAF-1) (Transcription factor Zif87) (ZF87) (Zinc finger protein 801)	477	48,608	Homo sapiens (Human)	MAZ
Vector	P57060	0.000405463134843179	0.765023110852764	0.225718459912874	0.390767258406561	FU000431,FU000433,FU000435,FU000447	1.5	1.5	RWD2B_HUMAN	RWDD2B C21orf6 GL011	RWD domain-containing protein 2B	319	36,332	Homo sapiens (Human)	RWDD2B
Vector	P57721	7.63339079132609e-05	5.58110672701622e-11	0.152654189030399	0.104646428089539	FU000447	1.54919333848297	1.54919333848297	PCBP3_HUMAN	PCBP3 PCBP3-OT1 PCBP3OT	Poly(rC)-binding protein 3 (Alpha-CP3) (PCBP3-overlapping transcript) (PCBP3-overlapping transcript 1)	371	39,465	Homo sapiens (Human)	PCBP3
Vector	P58546	0.00273026519543756	0.988863675739498	0.285699803414796	0.500960454495349	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	1.91485421551268	1.91485421551268	MTPN_HUMAN	MTPN	Myotrophin (Protein V-1)	118	12,895	Homo sapiens (Human)	MTPN
Vector	P60468	0.00062067045804647	0.574474337413846	0.398233532348577	0.450239335278497	FU000385,FU000431,FU000447	2.12132034355964	1.5130857494229	SC61B_HUMAN	SEC61B	Protein transport protein Sec61 subunit beta	96	9,974	Homo sapiens (Human)	SEC61B
Vector	P60842	0.000290546587605889	0.828425583878718	0.497910342664775	0.596918396051893	FU000385,FU000387,FU000433,FU000435,FU000447	1.26491106406735	1.26491106406735	IF4A1_HUMAN	EIF4A1 DDX2A EIF4A	Eukaryotic initiation factor 4A-I (eIF-4A-I) (eIF4A-I) (EC 3.6.4.13) (ATP-dependent RNA helicase eIF4A-1)	406	46,154	Homo sapiens (Human)	EIF4A1
Vector	P60866	0.0104725565872763	0.999391328893488	0.214458441339972	0.455418029263732	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	3.7638632635454	3.7638632635454	RS20_HUMAN	RPS20	40S ribosomal protein S20 (Small ribosomal subunit protein uS10)	119	13,373	Homo sapiens (Human)	RPS20
Vector	P60981	0.00176963162719165	0.970710185469475	0.281213971061916	0.492278749830049	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	1.82574185835055	1.82574185835055	DEST_HUMAN	DSTN ACTDP DSN	Destrin (Actin-depolymerizing factor) (ADF)	165	18,506	Homo sapiens (Human)	DSTN
Vector	P61221	0.000121597752277157	0.591037280418147	0.265033307667362	0.364036439589068	FU000387,FU000431,FU000435	2.37170824512628	1.69168129574791	ABCE1_HUMAN	ABCE1 RLI RNASEL1 RNASELI RNS4I OK/SW-cl.40	ATP-binding cassette sub-family E member 1 (2'-5'-oligoadenylate-binding protein) (HuHP68) (RNase L inhibitor) (Ribonuclease 4 inhibitor) (RNS4I)	599	67,314	Homo sapiens (Human)	ABCE1
Vector	P61247	0.000393204725969088	0.754004476506947	0.0216812372986538	0.247498049617455	FU000385,FU000387,FU000431,FU000447	1.54816591721159	1.54816591721159	RS3A_HUMAN	RPS3A FTE1 MFTL	40S ribosomal protein S3a (Small ribosomal subunit protein eS1) (v-fos transformation effector protein) (Fte-1)	264	29,945	Homo sapiens (Human)	RPS3A
Vector	P61289	0.000294581543288391	0.584150291288291	0.305894742009291	0.389923549671964	FU000385,FU000387,FU000435	1.69705627484771	1.45784674721495	PSME3_HUMAN	PSME3	Proteasome activator complex subunit 3 (11S regulator complex subunit gamma) (REG-gamma) (Activator of multicatalytic protease subunit 3) (Ki nuclear autoantigen) (Proteasome activator 28 subunit gamma) (PA28g) (PA28gamma)	254	29,506	Homo sapiens (Human)	PSME3
Vector	P61513	0.005527290349686	0.931720064042507	0.141482252669552	0.384484033037023	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2.41522945769824	2.41522945769824	RL37A_HUMAN	RPL37A	60S ribosomal protein L37a (Large ribosomal subunit protein eL43)	92	10,275	Homo sapiens (Human)	RPL37A
Vector	P61758	0.000149648554683163	0.386419990735361	0.218649908373897	0.269109750336357	FU000385,FU000447	1.5	1.26683455545722	PFD3_HUMAN	VBP1 PFDN3	Prefoldin subunit 3 (HIBBJ46) (von Hippel-Lindau-binding protein 1) (VBP-1) (VHL-binding protein 1)	197	22,626	Homo sapiens (Human)	VBP1
Vector	P61978	0.00250576041857511	0.993271787474656	0.209215925805296	0.449888688220439	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	3.62859017617954	3.62859017617954	HNRPK_HUMAN	HNRNPK HNRPK	Heterogeneous nuclear ribonucleoprotein K (hnRNP K) (Transformation up-regulated nuclear protein) (TUNP)	463	50,976	Homo sapiens (Human)	HNRNPK
Vector	P62081	0.00269075993476515	0.926520604276761	0.184877121791225	0.412610554725823	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2.44948974278318	2.44948974278318	RS7_HUMAN	RPS7	40S ribosomal protein S7 (Small ribosomal subunit protein eS7)	194	22,127	Homo sapiens (Human)	RPS7
Vector	P62241	0.00077855563807499	0.752853706738239	0.0436493037434276	0.262204628540709	FU000385,FU000387,FU000431,FU000447	1.88641926440756	1.88641926440756	RS8_HUMAN	RPS8 OK/SW-cl.83	40S ribosomal protein S8 (Small ribosomal subunit protein eS8)	208	24,205	Homo sapiens (Human)	RPS8
Vector	P62244	0.000772307898091225	0.756057321781715	0.050696832781625	0.268024154284517	FU000431,FU000433,FU000435,FU000447	1.32855477754173	1.32855477754173	RS15A_HUMAN	RPS15A OK/SW-cl.82	40S ribosomal protein S15a (Small ribosomal subunit protein uS8)	130	14,840	Homo sapiens (Human)	RPS15A
Vector	P62249	0.00471216338626926	0.99831450988855	0.159906148760614	0.417655324266585	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2.79880927062444	2.79880927062444	RS16_HUMAN	RPS16	40S ribosomal protein S16 (Small ribosomal subunit protein uS9)	146	16,445	Homo sapiens (Human)	RPS16
Vector	P62258	0.000456240992144669	0.869646993295283	0.137487113773391	0.362563697400504	FU000387,FU000431,FU000433,FU000435,FU000447	1.26491106406735	1.26491106406735	1433E_HUMAN	YWHAE	14-3-3 protein epsilon (14-3-3E)	255	29,174	Homo sapiens (Human)	YWHAE
Vector	P62263	0.00327060425944884	0.957793319060154	0.117889822802158	0.376342117960123	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2.38047614284762	2.38047614284762	RS14_HUMAN	RPS14 PRO2640	40S ribosomal protein S14 (Small ribosomal subunit protein uS11)	151	16,273	Homo sapiens (Human)	RPS14
Vector	P62266	0.00245009374244381	0.990059746051664	0.134102216876618	0.397406146699116	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2	2	RS23_HUMAN	RPS23	40S ribosomal protein S23 (Small ribosomal subunit protein uS12)	143	15,808	Homo sapiens (Human)	RPS23
Vector	P62269	0.00444708039817734	0.987944921331595	0.164450519448991	0.417569626765088	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2.76887462097269	2.76887462097269	RS18_HUMAN	RPS18 D6S218E	40S ribosomal protein S18 (Ke-3) (Ke3) (Small ribosomal subunit protein uS13)	152	17,719	Homo sapiens (Human)	RPS18
Vector	P62273	0.00131319878279033	0.528371932945197	0.214259470682644	0.309903428883986	FU000387,FU000431,FU000447	1.29099444873581	1.29099444873581	RS29_HUMAN	RPS29	40S ribosomal protein S29 (Small ribosomal subunit protein uS14)	56	6,677	Homo sapiens (Human)	RPS29
Vector	P62277	0.000300546815365174	0.356870346110354	0.0316004406930218	0.13176941724392	FU000385,FU000387	1.63535273216626	1.51572095564126	RS13_HUMAN	RPS13	40S ribosomal protein S13 (Small ribosomal subunit protein uS15)	151	17,222	Homo sapiens (Human)	RPS13
Vector	P62280	0.0040849071280349	0.998181808121229	0.149157557853334	0.410242376790165	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2.70801280154532	2.70801280154532	RS11_HUMAN	RPS11	40S ribosomal protein S11 (Small ribosomal subunit protein uS17)	158	18,431	Homo sapiens (Human)	RPS11
Vector	P62306	0.00170147620260656	0.976114405964271	0.115582057905332	0.380403374985008	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	1.29099444873581	1.29099444873581	RUXF_HUMAN	SNRPF PBSCF	Small nuclear ribonucleoprotein F (snRNP-F) (Sm protein F) (Sm-F) (SmF)	86	9,725	Homo sapiens (Human)	SNRPF
Vector	P62633	0.00879708383313503	0.992722264987535	0.180605920428182	0.430144195548973	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	4.20317340430616	4.20317340430616	CNBP_HUMAN	CNBP RNF163 ZNF9	Cellular nucleic acid-binding protein (CNBP) (Zinc finger protein 9)	177	19,463	Homo sapiens (Human)	CNBP
Vector	P62701	0.00139137767704056	0.998436593097251	0.10084647495768	0.377187201727489	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	2.04124145231932	2.04124145231932	RS4X_HUMAN	RPS4X CCG2 RPS4 SCAR	40S ribosomal protein S4, X isoform (SCR10) (Single copy abundant mRNA protein) (Small ribosomal subunit protein eS4)	263	29,598	Homo sapiens (Human)	RPS4X
Vector	P62750	0.000643335925348629	0.715141882170945	0.0305141402841212	0.241564307494485	FU000431,FU000433,FU000435,FU000447	1.40105405394368	1.40105405394368	RL23A_HUMAN	RPL23A	60S ribosomal protein L23a (Large ribosomal subunit protein uL23)	156	17,695	Homo sapiens (Human)	RPL23A
Vector	P62753	0.000183423785510363	0.353585480918172	0.0222752851576718	0.124362752361881	FU000385,FU000387	1.37692281139939	1.37692281139939	RS6_HUMAN	RPS6 OK/SW-cl.2	40S ribosomal protein S6 (Phosphoprotein NP33) (Small ribosomal subunit protein eS6)	249	28,681	Homo sapiens (Human)	RPS6
Vector	P62805	0.00246337330213789	0.84735962663687	0.0936142874491855	0.325624077500445	FU000385,FU000387,FU000431,FU000433,FU000435,FU000447	1.68325082306035	1.68325082306035	H4_HUMAN	H4C1 H4/A H4FA HIST1H4A; H4C2 H4/I H4FI HIST1H4B; H4C3 H4/G H4FG HIST1H4C; H4C4 H4/B H4FB HIST1H4D; H4C5 H4/J H4FJ HIST1H4E; H4C6 H4/C H4FC HIST1H4F; H4C8 H4/H H4FH HIST1H4H; H4C9 H4/M H4FM HIST1H4I; H4C11 H4/E H4FE HIST1H4J; H4C12 H4/D H4FD HIST1H4K; H4C13 H4/K H4FK HIST1H4L; H4C14 H4/N H4F2 H4FN HIST2H4 HIST2H4A; H4C15 H4/O H4FO HIST2H4B; H4-16 HIST4H4	Histone H4	103	11,367	Homo sapiens (Human)	H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4-16
